x,y,w,h,Cx,Cy,W,H,distance,angle,x_center,y2,y_low,angle_calculated
0.708448,0.6578469999999998,0.058816,0.266802,3808.6164479999998,1768.2927359999996,316.194816,717.163776,200.0,75.0,1120.6164479999998,561.1253760000004,0.5244459999999999,75.04127999999999
0.7447199027852425,0.5107873403083975,0.0060285334595872085,0.030057758375971202,4003.6141973734634,1372.9963707489724,32.40939587874083,80.79525451461059,2000.0,90.0,1315.6141973734634,1274.6060019937224,0.49575846112041183,88.09916500268729
0.6224341376803657,0.5372585096596137,0.017321237058771574,0.06821902595454646,3346.205924169646,1444.1508739650417,93.11897042795599,183.37274176582088,900.0,45.0,658.2059241696461,1152.1627551520478,0.5031489966823405,44.076289564931656
0.7511499540018398,0.652253909843606,0.05059797608095721,0.2815087396504142,4038.182152713891,1753.2585096596129,272.01471941122594,756.6954921803133,200.0,90.0,1350.182152713891,556.3937442502306,0.5114995400183989,90.41398344066234
0.707068,0.553402,0.037079,0.098087,3801.197568,1487.5445759999998,199.336704,263.657856,600.0,75.0,1113.197568,1068.6264960000003,0.5043584999999999,74.54448000000001
0.5303587856485741,0.6292548298068077,0.04507819687212513,0.2134314627414906,2851.2088316467343,1691.436982520699,242.3403863845447,573.7037718491267,300.0,15.0,163.20883164673432,709.7111315547377,0.5225390984360624,10.929162833486673
0.7044273696946968,0.5126664666791563,0.008863739389402709,0.03090506664169268,3787.0015394786897,1378.047462433572,47.65146295742896,83.07281913286992,2000.0,75.0,1099.0015394786897,1268.416127999993,0.49721393335830993,73.59385309009083
0.6591195954258208,0.5195364191627803,0.013925063202427502,0.041265736075485775,3543.4269450092124,1396.5138947095534,74.86113977625025,110.92229857090577,1400.0,60.0,855.4269450092124,1236.0249560049938,0.49890355112503737,57.283054353295476
0.661693,0.51598,0.014415,0.037221,3557.261568,1386.95424,77.49504,100.05004799999999,1600.0,60.0,869.2615679999999,1251.020736,0.4973695,58.20947999999999
0.7018780000000001,0.510661,0.012066,0.028355,3773.2961280000004,1372.656768,64.866816,76.21824000000001,2200.0,75.0,1085.2961280000004,1277.2341119999999,0.4964835,72.67608000000003
0.5827777433521806,0.5180848361169151,0.01356165301641222,0.032773994789664265,3133.013148261323,1392.6120394822678,72.9074466162321,88.09649799461755,1800.0,30.0,445.01314826132284,1251.3397115204234,0.501697838722083,29.799987606785013
0.5956761729530816,0.6577736890524372,0.14627414903403818,0.25206991720331173,3202.3551057957666,1768.095676172951,786.3698252069893,677.5639374425019,200.0,30.0,514.3551057957666,581.1223551057979,0.5317387304507812,34.44342226310937
0.5096596136154558,0.7074517019319221,0.18031278748850116,0.3256669733210659,2739.93008279669,1901.6301747930065,969.3615455381822,875.3928242870252,100.0,15.0,51.93008279668993,348.6734130634809,0.5446182152713891,3.477460901564058
0.6968079999999999,0.585201,0.030198999999999997,0.16231600000000002,3746.0398079999995,1573.020288,162.34982399999998,436.30540800000006,400.0,75.0,1058.0398079999995,896.827008,0.504043,70.85087999999998
0.7450374966512865,0.5065416078865875,0.005746671858163062,0.027520758807000473,4005.321581997316,1361.5838419991474,30.894107909484624,73.97579967321727,2200.0,90.0,1317.3215819973161,1289.428258164244,0.4927812284830873,88.21349879446313
0.662068,0.539757,0.015201,0.068472,3559.277568,1450.8668160000002,81.720576,184.052736,800.0,60.0,871.277568,1145.1068159999998,0.505521,58.34448
0.5357144820794765,0.5155433257258754,0.009594708182161253,0.02428395168228264,2880.0010556592656,1385.780459551153,51.5811511872989,65.27526212197574,2400.0,15.0,192.0010556592656,1269.5819093878592,0.5034013498847341,12.857213548611535
