Cx;Cy;W;H;Cx;Cy;W;H;Dist;Ang;Xc;Yc
0.488894;0.54691;0.014855;0.078346;2628.294144;1470.09408;79.86048;210.594048;70.0;0.0;-59.70585600000004;1112.608896
0.491792;0.55568;0.019929;0.093483;2643.873792;1493.6678399999998;107.13830399999999;251.28230399999998;60.0;0.0;-44.12620800000013;1068.6910080000002
0.636484;0.60433;0.039995;0.18600899999999998;3421.7379840000003;1624.4390400000002;215.01312000000001;499.99219199999993;30.0;45.0;733.7379840000003;813.564864
0.635321;0.640742;0.0626;0.24724000000000002;3415.485696;1722.3144960000002;336.5376;664.58112;20.0;45.0;727.4856960000002;633.3949439999997
0.602087;0.5295200000000001;0.007505;0.047283;3236.8197120000004;1423.3497600000003;40.34688;127.096704;120.0;34.0;548.8197120000004;1201.1018879999997
0.638564;0.53263;0.011739999999999999;0.059863;3432.920064;1431.70944;63.114239999999995;160.911744;100.0;45.0;744.9200639999999;1175.834688
0.539681;0.537292;0.012637;0.076805;2901.3250559999997;1444.240896;67.93651200000001;206.45184;80.0;18.0;213.32505599999968;1140.533184
0.585568;0.572803;0.016263;0.147698;3148.013568;1539.694464;87.429888;397.012224;40.0;34.0;460.01356799999985;949.799424
0.58494;0.558017;0.015534;0.119511;3144.63744;1499.949696;83.510784;321.245568;50.0;34.0;456.63743999999997;1027.4275200000002
0.63382;0.54452;0.01064;0.064543;3407.4163200000003;1463.66976;57.20064;173.49158400000002;80.0;45.0;719.4163200000003;1137.584448
0.584602;0.576539;0.021778;0.137603;3142.8203519999997;1549.736832;117.07852799999999;369.876864;40.0;34.0;454.82035199999973;953.324736
0.584914;0.562116;0.012566;0.111127;3144.4976640000004;1510.9678079999999;67.554816;298.709376;50.0;34.0;456.49766400000044;1027.6775040000002
0.5410739999999999;0.539462;0.011845;0.069357;2908.813824;1450.073856;63.67872;186.43161600000002;80.0;18.0;220.81382399999984;1144.710336
0.6077019999999999;0.519878;0.006733;0.036277;3267.005951999999;1397.4320639999999;36.196608000000005;97.512576;180.0;34.0;579.0059519999991;1241.811648
0.615657;0.530141;0.008745;0.057506;3309.772032;1425.019008;47.013119999999994;154.576128;100.0;45.0;621.7720319999999;1185.692928
0.5078049999999998;0.539787;0.011325;0.073225;2729.959679999999;1450.947456;60.8832;196.8288;80.0;0.0;41.959679999999025;1138.638144
0.558399;0.552396;0.016246;0.098799;3001.953024;1484.840448;87.338496;265.571712;60.0;18.0;313.9530239999999;1070.373696
0.564862;0.5225789999999999;0.006979;0.037759;3036.698112;1404.6923519999998;37.519104;101.49619200000001;160.0;18.0;348.69811200000004;1232.5595520000002
0.5086692402284414;0.5215488574647344;0.0051717252470185274;0.03519860765136838;2734.605835468101;1401.9233288652063;27.803194927971603;94.61385736687821;160.0;0.0;46.60583546810085;1238.7697424513547
0.5074642619838777;0.520812272239527;0.0049401554598411225;0.03365480907016817;2728.1278724253266;1399.9433877798485;26.558275752105875;90.46412678061205;170.0;0.0;40.127872425326586;1242.8245488298455
0.5463799999999999;0.636086;0.042494;0.22292;2937.3388799999993;1709.799168;228.44774399999997;599.20896;20.0;18.0;249.33887999999934;678.596352
0.542104;0.602548;0.030286;0.17134900000000003;2914.3511040000003;1619.6490239999998;162.817536;460.58611200000007;30.0;18.0;226.3511040000003;838.0579200000002
0.617169;0.597683;0.029262;0.183494;3317.9005439999996;1606.571904;157.312512;493.23187199999995;30.0;45.0;629.9005439999996;834.8121600000002
0.618263;0.6351369999999998;0.04151;0.240717;3323.781888;1707.2482559999996;223.15776;647.047296;20.0;45.0;635.781888;657.2280960000003
0.48818100000000003;0.554878;0.018379;0.097288;2624.461056;1491.512064;98.805504;261.510144;60.0;0.0;-63.5389439999999;1065.732864
0.489178;0.546937;0.013759;0.080557;2629.820928;1470.166656;73.968384;216.537216;70.0;0.0;-58.179071999999906;1109.5647359999998
0.611159;0.631825;0.04747599999999999;0.234102;3285.590784;1698.3455999999999;255.23097599999994;629.266176;20.0;45.0;597.590784;675.0213120000001
0.618327;0.597243;0.030484;0.17790099999999998;3324.125952;1605.389184;163.88198400000002;478.1978879999999;30.0;45.0;636.1259519999999;843.511872
0.5386229999999999;0.593971;0.027622;0.187945;2895.637247999999;1596.5940480000002;148.495872;505.19616;30.0;18.0;207.6372479999991;838.8078719999999
